sub_id,user_id,plan,mrr,start_date,end_date
1870,1870,starter,29.0,2023-06-20,2023-08-19
1871,1871,enterprise,349.0,2023-06-22,
1872,1872,enterprise,349.0,2023-11-15,2024-04-13
1873,1873,free,0.0,2023-03-08,2023-05-07
1874,1874,free,0.0,2023-12-15,2024-02-13
1875,1875,enterprise,349.0,2023-07-01,2024-02-26
1876,1876,free,0.0,2024-03-22,2024-04-21
1877,1877,free,0.0,2023-12-30,2024-02-28
1878,1878,growth,99.0,2024-02-19,
1879,1879,free,0.0,2024-02-01,2024-03-02
1880,1880,starter,29.0,2024-02-07,2024-05-07
1881,1881,free,0.0,2023-04-27,2023-05-27
1882,1882,free,0.0,2023-10-26,2023-12-25
1883,1883,free,0.0,2023-08-30,2023-11-28
1884,1884,starter,29.0,2023-01-03,2023-07-02
1885,1885,free,0.0,2023-11-26,2024-01-25
1886,1886,starter,29.0,2024-02-06,2024-04-06
1887,1887,growth,99.0,2023-10-21,2023-12-20
1888,1888,free,0.0,2023-01-02,2023-03-03
1889,1889,enterprise,349.0,2023-01-03,2023-11-29
1890,1890,enterprise,349.0,2023-01-26,2023-08-24
1891,1891,starter,29.0,2023-08-23,2024-02-19
1892,1892,enterprise,349.0,2024-03-28,
1893,1893,free,0.0,2024-01-12,2024-05-11
1894,1894,free,0.0,2023-04-14,2023-07-13
1895,1895,starter,29.0,2023-02-04,2023-06-04
1896,1896,free,0.0,2023-09-21,2024-04-18
1897,1897,growth,99.0,2023-07-28,2023-12-25
1898,1898,free,0.0,2023-12-14,2024-03-13
1899,1899,growth,99.0,2024-01-01,2024-03-31
1900,1900,free,0.0,2023-10-13,2024-01-11
1901,1901,growth,99.0,2023-11-30,2024-01-29
1902,1902,starter,29.0,2023-07-09,2023-11-06
1903,1903,growth,99.0,2023-03-14,2023-08-11
1904,1904,free,0.0,2023-12-24,2024-01-23
1905,1905,free,0.0,2023-11-18,2024-01-17
1906,1906,free,0.0,2023-12-27,2024-01-26
1907,1907,enterprise,349.0,2024-03-04,
1908,1908,growth,99.0,2024-01-19,2024-02-18
1909,1909,free,0.0,2023-08-05,2023-11-03
1910,1910,free,0.0,2023-11-14,2024-01-13
1911,1911,growth,99.0,2023-09-19,
1912,1912,free,0.0,2023-04-23,2023-09-20
1913,1913,free,0.0,2024-01-11,2024-02-10
1914,1914,starter,29.0,2023-04-26,2023-05-26
1915,1915,free,0.0,2023-07-02,2023-08-31
1916,1916,growth,99.0,2023-05-07,
1917,1917,starter,29.0,2023-07-31,2024-02-26
1918,1918,starter,29.0,2023-05-11,2023-08-09
1919,1919,free,0.0,2024-01-24,2024-02-23
1920,1920,enterprise,349.0,2023-03-14,2023-11-09
1921,1921,free,0.0,2023-10-03,2024-01-31
1922,1922,free,0.0,2024-03-05,
1923,1923,growth,99.0,2023-07-05,2024-03-01
1924,1924,starter,29.0,2024-01-27,
1925,1925,free,0.0,2023-11-04,2024-01-03
1926,1926,free,0.0,2023-10-07,2024-01-05
1927,1927,free,0.0,2024-01-16,2024-03-16
1928,1928,growth,99.0,2023-10-29,2023-12-28
1929,1929,starter,29.0,2023-07-27,2023-08-26
1930,1930,starter,29.0,2024-01-15,2024-04-14
1931,1931,free,0.0,2023-05-27,2023-06-26
1932,1932,growth,99.0,2024-03-21,
1933,1933,starter,29.0,2024-01-12,2024-03-12
1934,1934,free,0.0,2023-12-10,2024-04-08
1935,1935,free,0.0,2023-07-22,2023-08-21
1936,1936,free,0.0,2023-01-19,2023-02-18
1937,1937,free,0.0,2023-12-21,
1938,1938,starter,29.0,2024-04-01,
1939,1939,free,0.0,2023-11-18,2024-01-17
1940,1940,starter,29.0,2023-12-31,2024-03-30
1941,1941,free,0.0,2023-08-13,2023-11-11
1942,1942,free,0.0,2023-05-19,2023-06-18
1943,1943,free,0.0,2023-08-13,2023-11-11
1944,1944,free,0.0,2023-09-25,2023-10-25
1945,1945,starter,29.0,2023-07-22,2024-05-17
1946,1946,starter,29.0,2024-03-22,
1947,1947,free,0.0,2023-08-20,2023-09-19
1948,1948,free,0.0,2024-03-31,2024-05-30
1949,1949,enterprise,349.0,2023-01-19,2023-12-15
1950,1950,growth,99.0,2024-02-01,2024-03-02
1951,1951,free,0.0,2024-03-02,2024-04-01
1952,1952,free,0.0,2023-01-18,2023-07-17
1953,1953,free,0.0,2024-02-06,2024-04-06
1954,1954,starter,29.0,2023-06-14,2023-10-12
1955,1955,free,0.0,2023-08-23,2023-10-22
1956,1956,growth,99.0,2023-12-21,
1957,1957,free,0.0,2023-06-30,2023-10-28
1958,1958,growth,99.0,2023-09-16,
1959,1959,growth,99.0,2023-12-14,2024-04-12
1960,1960,free,0.0,2023-12-18,2024-03-17
1961,1961,starter,29.0,2023-08-08,2024-03-05
1962,1962,starter,29.0,2023-05-07,2023-10-04
1963,1963,enterprise,349.0,2023-03-14,
1964,1964,starter,29.0,2023-02-07,2023-03-09
1965,1965,growth,99.0,2023-05-11,2023-07-10
1966,1966,growth,99.0,2023-03-30,
1967,1967,free,0.0,2023-12-29,2024-02-27
1968,1968,free,0.0,2023-08-29,2023-09-28
1969,1969,free,0.0,2023-04-27,2023-08-25
1970,1970,free,0.0,2023-02-07,2023-03-09
1971,1971,free,0.0,2023-07-08,2023-10-06
1972,1972,free,0.0,2024-01-17,2024-02-16
1973,1973,free,0.0,2023-05-31,2023-10-28
1974,1974,free,0.0,2024-01-17,2024-06-15
1975,1975,free,0.0,2023-10-22,2024-02-19
1976,1976,starter,29.0,2023-11-27,2024-02-25
1977,1977,free,0.0,2023-05-17,2023-07-16
1978,1978,starter,29.0,2023-08-13,2023-10-12
1979,1979,enterprise,349.0,2023-06-25,2023-12-22
1980,1980,enterprise,349.0,2024-01-27,
1981,1981,free,0.0,2023-08-02,2023-09-01
1982,1982,free,0.0,2023-04-01,2023-05-01
1983,1983,enterprise,349.0,2023-03-11,
1984,1984,growth,99.0,2024-01-24,2024-02-23
1985,1985,enterprise,349.0,2023-03-02,
1986,1986,growth,99.0,2023-09-20,2024-05-17
1987,1987,growth,99.0,2023-06-09,2024-01-05
1988,1988,starter,29.0,2023-04-12,2023-10-09
1989,1989,growth,99.0,2023-05-11,2023-07-10
1990,1990,enterprise,349.0,2023-11-07,2024-06-04
1991,1991,starter,29.0,2024-02-07,2024-04-07
1992,1992,enterprise,349.0,2023-11-27,
1993,1993,starter,29.0,2023-07-01,2024-04-26
1994,1994,free,0.0,2023-10-17,2023-11-16
1995,1995,enterprise,349.0,2023-08-09,
1996,1996,free,0.0,2023-10-09,2023-12-08
1997,1997,starter,29.0,2023-03-07,2023-07-05
1998,1998,growth,99.0,2023-02-04,2023-06-04
1999,1999,free,0.0,2023-10-10,2023-11-09
2000,2000,free,0.0,2024-03-23,2024-04-22
2001,2001,free,0.0,2023-11-10,2023-12-10
2002,2002,free,0.0,2023-06-07,2023-08-06
2003,2003,enterprise,349.0,2023-06-17,2023-10-15
2004,2004,growth,99.0,2023-08-25,2023-11-23
2005,2005,growth,99.0,2024-03-17,2024-04-16
2006,2006,starter,29.0,2023-03-26,2023-09-22
2007,2007,free,0.0,2023-12-23,2024-01-22
2008,2008,starter,29.0,2023-01-03,2023-05-03
2009,2009,free,0.0,2024-01-30,2024-02-29
2010,2010,free,0.0,2023-11-26,2023-12-26
2011,2011,starter,29.0,2023-03-27,2024-02-20
2012,2012,free,0.0,2023-06-06,2023-10-04
2013,2013,free,0.0,2023-05-06,2024-01-01
2014,2014,free,0.0,2023-08-03,2023-09-02
2015,2015,growth,99.0,2023-01-23,2023-04-23
2016,2016,free,0.0,2023-11-12,2023-12-12
2017,2017,growth,99.0,2023-01-01,2023-01-31
2018,2018,free,0.0,2023-10-03,2023-11-02
2019,2019,starter,29.0,2023-01-04,2023-02-03
2020,2020,growth,99.0,2023-09-15,2024-03-13
2021,2021,growth,99.0,2023-10-27,
2022,2022,free,0.0,2023-11-02,2024-01-31
2023,2023,free,0.0,2023-05-05,2023-07-04
2024,2024,enterprise,349.0,2023-12-01,
2025,2025,free,0.0,2023-08-17,2024-04-13
2026,2026,free,0.0,2023-01-23,2023-11-19
2027,2027,starter,29.0,2023-03-15,2023-05-14
2028,2028,enterprise,349.0,2023-03-13,
2029,2029,enterprise,349.0,2024-02-12,2024-06-11
2030,2030,growth,99.0,2023-12-14,
2031,2031,free,0.0,2023-11-13,2024-02-11
2032,2032,starter,29.0,2023-03-02,2023-04-01
2033,2033,free,0.0,2023-09-16,2023-11-15
2034,2034,free,0.0,2023-12-20,
2035,2035,free,0.0,2023-11-15,2023-12-15
2036,2036,free,0.0,2023-07-24,2023-08-23
2037,2037,starter,29.0,2023-03-13,2023-06-11
2038,2038,enterprise,349.0,2023-07-05,2024-03-01
2039,2039,free,0.0,2023-01-08,2023-02-07
2040,2040,free,0.0,2023-08-15,2023-10-14
2041,2041,free,0.0,2023-02-10,2023-04-11
2042,2042,free,0.0,2023-08-09,2023-10-08
2043,2043,starter,29.0,2024-03-24,
2044,2044,growth,99.0,2023-01-16,2023-11-12
2045,2045,starter,29.0,2023-09-13,2023-12-12
2046,2046,growth,99.0,2023-01-29,2023-07-28
2047,2047,starter,29.0,2023-11-18,2024-01-17
2048,2048,starter,29.0,2023-08-07,2023-11-05
2049,2049,growth,99.0,2023-03-30,2023-12-25
2050,2050,growth,99.0,2023-10-13,
2051,2051,free,0.0,2023-07-09,2023-11-06
2052,2052,free,0.0,2023-07-27,2023-08-26
2053,2053,free,0.0,2023-11-07,2024-02-05
2054,2054,free,0.0,2023-04-18,2023-11-14
2055,2055,free,0.0,2023-06-19,2023-07-19
2056,2056,starter,29.0,2023-08-27,2024-05-23
2057,2057,free,0.0,2023-05-17,2023-08-15
2058,2058,free,0.0,2023-06-01,2023-07-31
2059,2059,free,0.0,2023-03-19,2023-04-18
2060,2060,starter,29.0,2023-04-25,2023-05-25
2061,2061,free,0.0,2023-12-12,2024-05-10
2062,2062,free,0.0,2023-04-27,2023-06-26
2063,2063,starter,29.0,2023-05-28,2023-11-24
2064,2064,free,0.0,2023-04-11,2023-06-10
2065,2065,free,0.0,2023-03-24,2023-04-23
2066,2066,free,0.0,2024-03-05,2024-05-04
2067,2067,growth,99.0,2024-03-27,2024-06-25
2068,2068,free,0.0,2023-11-20,2024-01-19
2069,2069,free,0.0,2024-01-04,2024-02-03
2070,2070,free,0.0,2023-01-30,2023-03-01
2071,2071,free,0.0,2024-03-11,2024-06-09
2072,2072,free,0.0,2023-09-03,2023-11-02
2073,2073,free,0.0,2024-02-02,2024-04-02
2074,2074,free,0.0,2024-02-15,2024-05-15
2075,2075,starter,29.0,2023-12-21,
2076,2076,enterprise,349.0,2023-10-16,2024-06-12
2077,2077,free,0.0,2023-05-30,2023-08-28
2078,2078,free,0.0,2023-01-18,2023-02-17
2079,2079,free,0.0,2023-01-28,2023-02-27
2080,2080,free,0.0,2023-06-08,2023-07-08
2081,2081,growth,99.0,2023-10-12,2024-05-09
2082,2082,free,0.0,2023-11-01,2024-01-30
2083,2083,enterprise,349.0,2023-04-17,
2084,2084,starter,29.0,2024-01-20,2024-05-19
2085,2085,growth,99.0,2023-09-05,2024-01-03
2086,2086,free,0.0,2023-05-26,2023-06-25
2087,2087,enterprise,349.0,2023-07-11,2023-11-08
2088,2088,free,0.0,2023-01-13,2023-02-12
2089,2089,growth,99.0,2023-02-14,2023-08-13
2090,2090,growth,99.0,2023-11-17,2024-02-15
2091,2091,free,0.0,2023-07-15,2023-09-13
2092,2092,enterprise,349.0,2023-12-24,2024-05-22
2093,2093,starter,29.0,2024-01-16,2024-04-15
2094,2094,free,0.0,2023-06-01,2023-07-01
2095,2095,free,0.0,2023-10-02,2023-12-31
2096,2096,free,0.0,2023-04-15,2023-08-13
2097,2097,free,0.0,2023-10-05,2023-11-04
2098,2098,free,0.0,2023-09-19,2023-10-19
2099,2099,free,0.0,2023-04-26,2023-05-26
2100,2100,free,0.0,2023-11-20,2024-01-19
2101,2101,enterprise,349.0,2023-03-13,2024-01-07
2102,2102,free,0.0,2024-02-06,
2103,2103,starter,29.0,2023-09-23,2023-12-22
2104,2104,growth,99.0,2023-02-05,2024-06-29
2105,2105,growth,99.0,2024-03-25,2024-06-23
2106,2106,enterprise,349.0,2024-01-15,
2107,2107,starter,29.0,2024-01-17,2024-04-16
2108,2108,starter,29.0,2023-08-04,2023-12-02
2109,2109,starter,29.0,2023-02-20,2023-04-21
2110,2110,starter,29.0,2023-08-23,2023-11-21
2111,2111,enterprise,349.0,2023-03-11,
2112,2112,starter,29.0,2024-02-28,2024-04-28
2113,2113,free,0.0,2023-02-23,2023-05-24
2114,2114,free,0.0,2023-12-18,2024-01-17
2115,2115,free,0.0,2024-01-22,
2116,2116,free,0.0,2023-09-22,2023-10-22
2117,2117,free,0.0,2024-02-11,2024-04-11
2118,2118,enterprise,349.0,2023-08-31,2023-11-29
2119,2119,starter,29.0,2023-12-25,
2120,2120,free,0.0,2023-02-04,2023-05-05
2121,2121,free,0.0,2024-03-16,
2122,2122,free,0.0,2023-03-13,2023-07-11
2123,2123,growth,99.0,2023-10-08,2024-04-05
2124,2124,free,0.0,2024-01-02,2024-03-02
2125,2125,growth,99.0,2023-02-03,2023-11-30
2126,2126,free,0.0,2023-04-04,2023-05-04
2127,2127,free,0.0,2023-01-08,2023-02-07
2128,2128,free,0.0,2023-08-23,2023-11-21
2129,2129,free,0.0,2023-10-23,2024-01-21
2130,2130,free,0.0,2023-12-02,2024-05-30
2131,2131,free,0.0,2023-12-08,2024-01-07
2132,2132,free,0.0,2023-10-17,2024-04-14
2133,2133,free,0.0,2024-02-10,2024-03-11
2134,2134,free,0.0,2024-02-24,2024-06-23
2135,2135,free,0.0,2023-11-12,2023-12-12
2136,2136,free,0.0,2024-03-12,2024-05-11
2137,2137,free,0.0,2023-06-28,2023-08-27
2138,2138,free,0.0,2023-10-05,
2139,2139,starter,29.0,2023-09-08,2024-06-04
2140,2140,free,0.0,2023-06-24,2023-07-24
2141,2141,free,0.0,2023-08-29,2023-11-27
2142,2142,starter,29.0,2023-08-27,2023-09-26
2143,2143,enterprise,349.0,2023-04-11,
2144,2144,free,0.0,2023-03-01,2023-05-30
2145,2145,growth,99.0,2023-04-14,2023-09-11
2146,2146,growth,99.0,2023-12-06,2024-03-05
2147,2147,free,0.0,2023-09-09,2023-10-09
2148,2148,starter,29.0,2023-12-08,
2149,2149,starter,29.0,2024-03-03,2024-05-02
2150,2150,growth,99.0,2023-07-07,2023-08-06
2151,2151,starter,29.0,2024-02-02,2024-04-02
2152,2152,starter,29.0,2024-03-07,
2153,2153,free,0.0,2023-11-29,2023-12-29
2154,2154,enterprise,349.0,2023-08-22,
2155,2155,enterprise,349.0,2023-05-13,
2156,2156,free,0.0,2023-10-20,2023-11-19
2157,2157,free,0.0,2023-06-15,2023-08-14
2158,2158,starter,29.0,2023-11-23,2024-03-22
2159,2159,free,0.0,2023-08-13,2023-09-12
2160,2160,starter,29.0,2023-09-30,2023-10-30
2161,2161,starter,29.0,2023-02-16,2023-03-18
2162,2162,starter,29.0,2023-05-29,2023-11-25
2163,2163,free,0.0,2023-11-04,2024-01-03
2164,2164,free,0.0,2024-01-13,2024-03-13
2165,2165,free,0.0,2023-04-14,2023-07-13
2166,2166,starter,29.0,2023-10-29,
2167,2167,starter,29.0,2023-08-05,2024-01-02
2168,2168,enterprise,349.0,2023-09-24,2024-04-21
2169,2169,free,0.0,2023-11-08,2024-02-06
2170,2170,free,0.0,2023-01-29,2023-02-28
2171,2171,free,0.0,2023-03-22,2023-09-18
2172,2172,free,0.0,2024-03-21,
2173,2173,starter,29.0,2023-11-27,
2174,2174,free,0.0,2023-03-07,2023-05-06
2175,2175,free,0.0,2023-12-21,2024-03-20
2176,2176,free,0.0,2024-02-07,2024-03-08
2177,2177,free,0.0,2023-05-04,2023-06-03
2178,2178,enterprise,349.0,2024-03-28,
2179,2179,growth,99.0,2023-10-29,2023-12-28
2180,2180,free,0.0,2023-07-06,2023-11-03
2181,2181,growth,99.0,2024-01-14,2024-02-13
2182,2182,growth,99.0,2023-01-20,2023-05-20
2183,2183,free,0.0,2023-10-09,2024-01-07
2184,2184,enterprise,349.0,2024-02-21,
2185,2185,free,0.0,2024-03-30,
2186,2186,free,0.0,2024-03-16,
2187,2187,starter,29.0,2023-04-30,2024-01-25
2188,2188,enterprise,349.0,2023-01-20,2023-09-17
2189,2189,free,0.0,2023-01-17,2023-03-18
2190,2190,growth,99.0,2023-08-30,2024-04-26
2191,2191,free,0.0,2023-07-22,2023-08-21
2192,2192,free,0.0,2024-02-02,
2193,2193,free,0.0,2023-04-11,2023-06-10
2194,2194,free,0.0,2023-09-20,2023-11-19
2195,2195,enterprise,349.0,2023-06-19,2023-11-16
2196,2196,growth,99.0,2023-05-04,2023-09-01
2197,2197,free,0.0,2023-02-16,2023-08-15
2198,2198,free,0.0,2023-09-11,2024-01-09
2199,2199,free,0.0,2023-01-29,2023-09-26
2200,2200,free,0.0,2023-07-11,2023-08-10
2201,2201,enterprise,349.0,2024-01-03,
2202,2202,free,0.0,2023-02-21,2023-06-21
2203,2203,free,0.0,2024-02-08,2024-03-09
2204,2204,free,0.0,2023-05-13,2023-06-12
2205,2205,free,0.0,2023-07-09,2024-02-04
2206,2206,starter,29.0,2023-03-04,2023-07-02
2207,2207,free,0.0,2024-03-24,
2208,2208,growth,99.0,2023-05-16,2023-10-13
2209,2209,free,0.0,2023-07-05,2023-10-03
2210,2210,free,0.0,2023-03-18,2023-04-17
2211,2211,free,0.0,2023-08-17,2023-11-15
2212,2212,free,0.0,2024-02-04,2024-04-04
2213,2213,free,0.0,2023-02-02,2023-03-04
2214,2214,free,0.0,2024-03-14,2024-05-13
2215,2215,growth,99.0,2023-04-15,2024-01-10
2216,2216,growth,99.0,2023-09-14,
2217,2217,free,0.0,2023-04-08,2023-09-05
2218,2218,growth,99.0,2023-07-09,
2219,2219,starter,29.0,2024-01-16,2024-05-15
2220,2220,free,0.0,2023-06-29,2023-09-27
2221,2221,starter,29.0,2023-08-18,2024-02-14
2222,2222,free,0.0,2023-12-20,2024-05-18
2223,2223,growth,99.0,2023-05-01,2023-06-30
2224,2224,free,0.0,2023-11-28,2024-04-26
2225,2225,free,0.0,2023-05-04,2023-06-03
2226,2226,starter,29.0,2023-04-13,2023-05-13
2227,2227,free,0.0,2024-03-03,
2228,2228,growth,99.0,2024-01-25,2024-03-25
2229,2229,free,0.0,2023-12-24,2024-01-23
2230,2230,free,0.0,2023-11-07,2023-12-07
2231,2231,growth,99.0,2024-03-27,
2232,2232,free,0.0,2023-07-01,2024-03-27
2233,2233,free,0.0,2023-12-17,2024-01-16
2234,2234,enterprise,349.0,2023-08-13,
2235,2235,starter,29.0,2023-09-10,2023-10-10
2236,2236,free,0.0,2023-07-14,2023-10-12
2237,2237,growth,99.0,2023-01-04,2023-05-04
2238,2238,free,0.0,2023-08-17,2024-02-13
2239,2239,starter,29.0,2023-07-08,2023-09-06
2240,2240,enterprise,349.0,2023-04-22,2023-10-19
2241,2241,free,0.0,2023-12-23,2024-01-22
2242,2242,free,0.0,2024-01-14,2024-03-14
2243,2243,free,0.0,2023-08-15,2023-10-14
2244,2244,starter,29.0,2023-01-05,2023-11-01
2245,2245,growth,99.0,2023-09-27,2023-11-26
2246,2246,starter,29.0,2023-04-05,2023-08-03
2247,2247,enterprise,349.0,2023-12-12,
2248,2248,starter,29.0,2024-03-19,2024-04-18
2249,2249,growth,99.0,2023-11-11,2024-03-10
2250,2250,free,0.0,2023-02-23,2023-05-24
2251,2251,enterprise,349.0,2023-06-13,2024-01-09
2252,2252,starter,29.0,2023-05-04,2023-09-01
2253,2253,free,0.0,2023-04-22,2023-05-22
2254,2254,free,0.0,2023-01-29,2023-02-28
2255,2255,free,0.0,2023-11-29,2023-12-29
2256,2256,starter,29.0,2023-10-27,2024-06-23
2257,2257,starter,29.0,2023-07-18,2023-10-16
2258,2258,free,0.0,2024-03-11,2024-05-10
2259,2259,growth,99.0,2023-06-09,
2260,2260,free,0.0,2024-03-13,2024-04-12
2261,2261,growth,99.0,2023-05-29,2023-12-25
2262,2262,free,0.0,2023-04-15,2023-08-13
2263,2263,starter,29.0,2023-05-18,2023-06-17
2264,2264,growth,99.0,2024-02-28,
2265,2265,starter,29.0,2023-08-14,2024-03-11
2266,2266,free,0.0,2023-02-27,2023-03-29
2267,2267,growth,99.0,2023-02-22,2023-03-24
2268,2268,free,0.0,2023-09-17,2023-10-17
2269,2269,starter,29.0,2024-01-22,2024-02-21
2270,2270,free,0.0,2023-12-28,2024-01-27
2271,2271,growth,99.0,2024-03-21,
2272,2272,enterprise,349.0,2023-07-18,2023-10-16
2273,2273,enterprise,349.0,2023-02-21,
2274,2274,growth,99.0,2024-01-13,2024-03-13
2275,2275,free,0.0,2023-01-20,2023-03-21
2276,2276,free,0.0,2023-10-14,2023-11-13
2277,2277,growth,99.0,2023-06-13,2023-10-11
2278,2278,starter,29.0,2023-09-13,2023-12-12
2279,2279,free,0.0,2023-08-03,2023-09-02
2280,2280,free,0.0,2023-01-25,2023-02-24
2281,2281,free,0.0,2023-11-21,2024-06-18
2282,2282,free,0.0,2023-03-07,2023-08-04
2283,2283,growth,99.0,2024-03-02,2024-06-30
2284,2284,free,0.0,2023-04-27,2024-01-22
2285,2285,starter,29.0,2023-04-18,2023-11-14
2286,2286,free,0.0,2023-10-29,2023-11-28
2287,2287,starter,29.0,2023-02-04,2023-04-05
2288,2288,free,0.0,2023-05-26,2023-06-25
2289,2289,free,0.0,2023-08-04,2023-09-03
2290,2290,free,0.0,2023-01-27,2023-03-28
2291,2291,free,0.0,2023-10-12,2023-12-11
2292,2292,free,0.0,2023-06-14,2023-08-13
2293,2293,free,0.0,2024-01-31,2024-04-30
2294,2294,growth,99.0,2024-03-10,
2295,2295,growth,99.0,2023-06-22,2023-08-21
2296,2296,enterprise,349.0,2024-03-27,
2297,2297,free,0.0,2023-05-11,2023-06-10
2298,2298,growth,99.0,2023-04-12,2023-08-10
2299,2299,free,0.0,2023-05-21,2023-06-20
2300,2300,starter,29.0,2024-02-15,
2301,2301,enterprise,349.0,2023-01-10,
2302,2302,growth,99.0,2023-02-11,2023-06-11
2303,2303,free,0.0,2023-06-07,2023-08-06
2304,2304,growth,99.0,2023-05-13,2023-12-09
2305,2305,free,0.0,2023-09-22,2024-01-20
2306,2306,starter,29.0,2023-11-15,2024-04-13
2307,2307,enterprise,349.0,2024-02-25,
2308,2308,free,0.0,2023-10-12,2023-12-11
2309,2309,starter,29.0,2023-03-26,2023-10-22
2310,2310,free,0.0,2023-09-01,2023-10-31
2311,2311,free,0.0,2023-09-22,2023-10-22
2312,2312,growth,99.0,2023-10-26,
2313,2313,free,0.0,2023-04-14,2023-05-14
2314,2314,free,0.0,2023-08-13,2023-09-12
2315,2315,starter,29.0,2023-08-03,2023-12-01
2316,2316,starter,29.0,2023-05-26,2023-08-24
2317,2317,free,0.0,2023-04-19,2023-05-19
2318,2318,starter,29.0,2024-03-24,
2319,2319,growth,99.0,2023-11-24,2023-12-24
2320,2320,free,0.0,2023-08-27,2023-09-26
2321,2321,starter,29.0,2023-11-24,2023-12-24
2322,2322,free,0.0,2023-03-21,2023-04-20
2323,2323,free,0.0,2023-07-09,2023-10-07
2324,2324,free,0.0,2023-12-11,2024-01-10
2325,2325,free,0.0,2023-11-12,2023-12-12
2326,2326,free,0.0,2023-04-06,2023-10-03
2327,2327,growth,99.0,2023-09-30,2023-11-29
2328,2328,free,0.0,2023-08-28,2023-10-27
2329,2329,free,0.0,2024-02-15,2024-04-15
2330,2330,growth,99.0,2023-09-13,2024-01-11
2331,2331,growth,99.0,2023-03-15,2023-05-14
2332,2332,free,0.0,2023-03-21,2023-08-18
2333,2333,starter,29.0,2023-04-03,2023-06-02
2334,2334,enterprise,349.0,2023-01-23,2023-12-19
2335,2335,free,0.0,2024-03-31,
2336,2336,free,0.0,2023-02-10,2023-04-11
2337,2337,free,0.0,2024-03-07,2024-05-06
2338,2338,free,0.0,2023-04-17,2023-07-16
2339,2339,free,0.0,2023-05-10,2023-07-09
2340,2340,free,0.0,2023-02-15,2023-05-16
2341,2341,free,0.0,2023-08-11,2023-10-10
2342,2342,starter,29.0,2023-04-30,2023-07-29
2343,2343,free,0.0,2023-08-27,2023-09-26
2344,2344,growth,99.0,2024-01-20,
2345,2345,growth,99.0,2023-12-22,
2346,2346,free,0.0,2023-08-09,2023-09-08
2347,2347,free,0.0,2024-03-01,2024-05-30
2348,2348,free,0.0,2023-01-07,2023-02-06
2349,2349,starter,29.0,2023-10-24,2024-05-21
2350,2350,growth,99.0,2023-10-15,
2351,2351,enterprise,349.0,2024-01-23,
2352,2352,free,0.0,2023-12-06,2024-02-04
2353,2353,starter,29.0,2023-10-03,2023-11-02
2354,2354,starter,29.0,2024-03-20,2024-05-19
2355,2355,growth,99.0,2023-09-04,
2356,2356,starter,29.0,2023-04-29,2023-05-29
2357,2357,starter,29.0,2023-03-02,2024-01-26
2358,2358,free,0.0,2024-03-23,2024-06-21
2359,2359,free,0.0,2023-07-06,2024-03-02
2360,2360,free,0.0,2023-08-30,2023-09-29
2361,2361,free,0.0,2023-09-04,2024-02-01
2362,2362,starter,29.0,2024-01-24,2024-03-24
2363,2363,free,0.0,2023-10-29,2023-12-28
2364,2364,starter,29.0,2023-05-04,2023-06-03
2365,2365,free,0.0,2023-06-09,2023-09-07
2366,2366,free,0.0,2023-11-20,2024-03-19
2367,2367,starter,29.0,2023-03-27,2023-11-22
2368,2368,enterprise,349.0,2023-04-28,
2369,2369,free,0.0,2023-04-28,2023-09-25
2370,2370,free,0.0,2024-02-22,2024-05-22
2371,2371,free,0.0,2023-08-20,2023-09-19
2372,2372,free,0.0,2023-11-05,2024-01-04
2373,2373,free,0.0,2023-01-05,2023-03-06
2374,2374,free,0.0,2023-05-10,2023-07-09
2375,2375,free,0.0,2023-07-18,2023-10-16
2376,2376,growth,99.0,2023-07-20,
2377,2377,growth,99.0,2023-11-14,
2378,2378,enterprise,349.0,2023-05-04,
2379,2379,starter,29.0,2023-02-09,2023-08-08
2380,2380,free,0.0,2023-04-06,2023-11-02
2381,2381,free,0.0,2023-07-14,2023-08-13
2382,2382,free,0.0,2023-01-02,2023-04-02
2383,2383,free,0.0,2023-11-05,2024-02-03
2384,2384,free,0.0,2023-05-12,2023-06-11
2385,2385,free,0.0,2023-01-31,2023-08-29
2386,2386,growth,99.0,2023-08-24,2023-09-23
2387,2387,starter,29.0,2024-01-02,2024-02-01
2388,2388,growth,99.0,2023-11-22,2024-04-20
2389,2389,free,0.0,2023-10-23,2023-11-22
2390,2390,free,0.0,2023-01-31,2023-03-02
2391,2391,starter,29.0,2023-02-21,2023-05-22
2392,2392,starter,29.0,2023-10-08,2023-11-07
2393,2393,free,0.0,2023-03-24,2023-05-23
2394,2394,enterprise,349.0,2024-03-14,
2395,2395,free,0.0,2024-01-06,2024-03-06
2396,2396,free,0.0,2023-07-23,2023-08-22
2397,2397,starter,29.0,2023-04-17,2023-12-13
2398,2398,free,0.0,2023-01-27,2023-07-26
2399,2399,free,0.0,2024-02-12,2024-03-13
2400,2400,free,0.0,2024-03-17,2024-06-15
2401,2401,free,0.0,2024-02-10,2024-03-11
2402,2402,free,0.0,2023-08-19,2023-11-17
2403,2403,starter,29.0,2023-02-19,2023-04-20
2404,2404,free,0.0,2023-08-11,2023-10-10
2405,2405,free,0.0,2023-10-08,2023-11-07
2406,2406,free,0.0,2023-02-15,2023-07-15
2407,2407,starter,29.0,2023-04-24,2023-12-20
2408,2408,enterprise,349.0,2024-03-27,
2409,2409,starter,29.0,2023-02-14,2023-03-16
2410,2410,free,0.0,2024-01-17,2024-03-17
2411,2411,free,0.0,2023-02-12,2023-08-11
